gender,age,age_o,race,race_o,same_race_i,same_religion_i,field,attractive_o_i,sincere_o_i,intelligence_o_i,funny_o_i,ambitious_o_i,shared_interests_o_i,attractive_o,sincere_o,intelligence_o,funny_o,ambitious_o,shared_interests_o,attractive_i,sincere_i,intelligence_i,funny_i,ambitious_i,shared_interests_i,attractive,sincere,intelligence,funny,ambitious,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambitious_partner,shared_interests_partner,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,interests_correlate,like,met,decision,decision_o,match
female,27,25,european/caucasian-american,other,3,9,microbiology,16.67,16.67,16.67,16.67,14.81,18.52,8,8,9,10,8,9,15.38,19.23,19.23,19.23,13.46,13.46,9,8,10,10,8,5,10,9,8,9,6,7,6,9,8,5,5,9,9,8,10,1,3,4,3,6,5,1,0.6,9,0,0,1,0
female,27,27,european/caucasian-american,asian/pacific islander/asian-american,3,9,microbiology,15.56,17.78,17.78,17.78,17.78,13.33,7,8,8,8,5,5,15.38,19.23,19.23,19.23,13.46,13.46,9,8,10,10,8,7,8,7,7,8,6,7,6,9,8,5,5,9,9,8,10,1,3,4,3,6,5,1,-0.21,7,0,0,1,0
female,27,27,european/caucasian-american,european/caucasian-american,3,9,microbiology,9.52,19.05,23.81,19.05,4.76,23.81,6,3,8,3,3,2,15.38,19.23,19.23,19.23,13.46,13.46,9,8,10,10,8,4,5,10,5,6,4,7,6,9,8,5,5,9,9,8,10,1,3,4,3,6,5,1,0.03,5,0,0,0,0
female,27,28,european/caucasian-american,european/caucasian-american,3,9,microbiology,17.39,17.39,19.57,19.57,10.87,15.22,6,8,6,7,6,5,15.38,19.23,19.23,19.23,13.46,13.46,9,8,10,10,8,6,8,10,5,7,6,7,6,9,8,5,5,9,9,8,10,1,3,4,3,6,5,1,0.22,8,0,0,1,0
female,27,32,european/caucasian-american,european/caucasian-american,3,9,microbiology,17.24,17.24,17.24,17.24,13.79,17.24,7,6,7,7,7,8,15.38,19.23,19.23,19.23,13.46,13.46,9,8,10,10,8,8,8,10,6,7,7,7,6,9,8,5,5,9,9,8,10,1,3,4,3,6,5,1,0.44,8,0,0,0,0
female,27,28,european/caucasian-american,latino/hispanic american,3,9,microbiology,14.71,14.71,14.71,14.71,20.59,20.59,6,7,7,7,6,6,15.38,19.23,19.23,19.23,13.46,13.46,9,8,10,10,8,6,7,8,9,8,7,7,6,9,8,5,5,9,9,8,10,1,3,4,3,6,5,1,-0.27,8,0,1,1,1
female,27,23,european/caucasian-american,european/caucasian-american,3,9,microbiology,25.64,17.95,15.38,20.51,10.26,10.26,6,7,7,8,6,6,15.38,19.23,19.23,19.23,13.46,13.46,9,8,10,10,8,10,9,9,8,9,6,7,6,9,8,5,5,9,9,8,10,1,3,4,3,6,5,1,-0.04,7,0,1,0,0
female,27,26,european/caucasian-american,european/caucasian-american,3,9,microbiology,20,16,18,16,16,14,6,4,8,8,5,6,15.38,19.23,19.23,19.23,13.46,13.46,9,8,10,10,8,9,7,7,6,6,6,7,6,9,8,5,5,9,9,8,10,1,3,4,3,6,5,1,-0.12,7,0,0,1,0
female,27,24,european/caucasian-american,asian/pacific islander/asian-american,3,9,microbiology,13.51,18.92,21.62,13.51,13.51,18.92,6,6,6,7,6,5,15.38,19.23,19.23,19.23,13.46,13.46,9,8,10,10,8,8,9,10,5,5,5,7,6,9,8,5,5,9,9,8,10,1,3,4,3,6,5,1,0.26,6,0,0,1,0
female,27,28,european/caucasian-american,european/caucasian-american,3,9,microbiology,21.43,16.67,21.43,16.67,11.9,11.9,8,9,7,9,5,5,15.38,19.23,19.23,19.23,13.46,13.46,9,8,10,10,8,8,8,9,9,8,6,7,6,9,8,5,5,9,9,8,10,1,3,4,3,6,5,1,0.49,7,0,1,1,1
female,27,42,european/caucasian-american,european/caucasian-american,3,9,microbiology,23.81,23.81,23.81,23.81,2.38,2.38,8,7,7,7,6,5,15.38,19.23,19.23,19.23,13.46,13.46,9,8,10,10,8,6,7,6,6,6,5,7,6,9,8,5,5,9,9,8,10,1,3,4,3,6,5,1,-0.43,5,0,0,1,0
female,27,30,european/caucasian-american,latino/hispanic american,3,9,microbiology,18.6,20.93,23.26,23.26,2.33,11.63,6,8,8,8,4,6,15.38,19.23,19.23,19.23,13.46,13.46,9,8,10,10,8,6,10,9,8,10,9,7,6,9,8,5,5,9,9,8,10,1,3,4,3,6,5,1,0.17,9,0,0,1,0
female,27,31,european/caucasian-american,european/caucasian-american,3,9,microbiology,17.78,17.78,17.78,17.78,13.33,15.56,7,8,8,8,6,7,15.38,19.23,19.23,19.23,13.46,13.46,9,8,10,10,8,5,6,7,4,6,4,7,6,9,8,5,5,9,9,8,10,1,3,4,3,6,5,1,0.29,5,0,0,1,0
female,27,29,european/caucasian-american,asian/pacific islander/asian-american,3,9,microbiology,14,20,18,16,14,18,6,7,7,7,7,,15.38,19.23,19.23,19.23,13.46,13.46,9,8,10,10,8,6,9,10,9,8,7,7,6,9,8,5,5,9,9,8,10,1,3,4,3,6,5,1,-0.5,7,0,1,1,1
female,25,23,asian/pacific islander/asian-american,european/caucasian-american,1,6,religion; gsas,17.02,21.28,17.02,21.28,14.89,8.51,7,8,8,7,9,5,17.65,17.65,17.65,15.69,15.69,15.69,9,9,9,9,9,5,8,7,9,8,5,3,3,6,7,7,7,8,6,8,6,8,9,9,9,9,7,9,0,6,1,1,1,1
female,25,26,asian/pacific islander/asian-american,asian/pacific islander/asian-american,1,6,religion; gsas,14.89,19.15,21.28,19.15,14.89,10.64,5,8,5,3,3,3,17.65,17.65,17.65,15.69,15.69,15.69,9,9,9,9,9,5,6,7,6,7,5,3,3,6,7,7,7,8,6,8,6,8,9,9,9,9,7,9,-0.38,6,0,1,0,0
female,25,27,asian/pacific islander/asian-american,european/caucasian-american,1,6,religion; gsas,7.5,17.5,20,22.5,12.5,20,7,6,9,7,7,6,17.65,17.65,17.65,15.69,15.69,15.69,9,9,9,9,9,2,3,5,5,,,3,3,6,7,7,7,8,6,8,6,8,9,9,9,9,7,9,0.3,7,0,0,0,0
female,25,26,asian/pacific islander/asian-american,european/caucasian-american,1,6,religion; gsas,21.28,17.02,21.28,12.77,6.38,21.28,4,7,8,5,4,6,17.65,17.65,17.65,15.69,15.69,15.69,9,9,9,9,9,6,8,7,6,7,9,3,3,6,7,7,7,8,6,8,6,8,9,9,9,9,7,9,0.52,8,1,1,0,0
female,25,24,asian/pacific islander/asian-american,european/caucasian-american,1,6,religion; gsas,20.51,5.13,23.08,12.82,17.95,20.51,2,5,4,3,6,2,17.65,17.65,17.65,15.69,15.69,15.69,9,9,9,9,9,2,3,3,2,,,3,3,6,7,7,7,8,6,8,6,8,9,9,9,9,7,9,0.14,2,0,0,0,0
female,25,26,asian/pacific islander/asian-american,european/caucasian-american,1,6,religion; gsas,16.28,16.28,18.6,16.28,16.28,16.28,8,7,7,5,5,7,17.65,17.65,17.65,15.69,15.69,15.69,9,9,9,9,9,6,7,7,7,7,8,3,3,6,7,7,7,8,6,8,6,8,9,9,9,9,7,9,0.2,7,1,1,1,1
female,25,25,asian/pacific islander/asian-american,other,1,6,religion; gsas,16.67,16.67,16.67,16.67,14.81,18.52,10,10,10,9,9,10,17.65,17.65,17.65,15.69,15.69,15.69,9,9,9,9,9,4,4,3,3,3,,3,3,6,7,7,7,8,6,8,6,8,9,9,9,9,7,9,-0.34,2,0,0,1,0
female,25,27,asian/pacific islander/asian-american,asian/pacific islander/asian-american,1,6,religion; gsas,15.56,17.78,17.78,17.78,17.78,13.33,6,5,5,4,3,3,17.65,17.65,17.65,15.69,15.69,15.69,9,9,9,9,9,3,6,4,3,3,,3,3,6,7,7,7,8,6,8,6,8,9,9,9,9,7,9,0.15,3,0,0,1,0
female,25,27,asian/pacific islander/asian-american,european/caucasian-american,1,6,religion; gsas,9.52,19.05,23.81,19.05,4.76,23.81,7,6,5,3,4,5,17.65,17.65,17.65,15.69,15.69,15.69,9,9,9,9,9,2,6,4,2,1,2,3,3,6,7,7,7,8,6,8,6,8,9,9,9,9,7,9,0.5,2,0,0,1,0
female,25,28,asian/pacific islander/asian-american,european/caucasian-american,1,6,religion; gsas,17.39,17.39,19.57,19.57,10.87,15.22,7,8,6,2,8,2,17.65,17.65,17.65,15.69,15.69,15.69,9,9,9,9,9,2,7,7,5,,,3,3,6,7,7,7,8,6,8,6,8,9,9,9,9,7,9,-0.15,3,0,0,0,0
female,25,32,asian/pacific islander/asian-american,european/caucasian-american,1,6,religion; gsas,17.24,17.24,17.24,17.24,13.79,17.24,7,8,5,5,5,5,17.65,17.65,17.65,15.69,15.69,15.69,9,9,9,9,9,2,5,3,2,,,3,3,6,7,7,7,8,6,8,6,8,9,9,9,9,7,9,0,1,0,0,0,0
female,25,28,asian/pacific islander/asian-american,latino/hispanic american,1,6,religion; gsas,14.71,14.71,14.71,14.71,20.59,20.59,6,5,5,3,2,3,17.65,17.65,17.65,15.69,15.69,15.69,9,9,9,9,9,3,4,4,4,5,2,3,3,6,7,7,7,8,6,8,6,8,9,9,9,9,7,9,0.09,2,0,0,0,0
female,25,23,asian/pacific islander/asian-american,european/caucasian-american,1,6,religion; gsas,25.64,17.95,15.38,20.51,10.26,10.26,5,8,7,4,6,5,17.65,17.65,17.65,15.69,15.69,15.69,9,9,9,9,9,5,4,5,5,5,3,3,3,6,7,7,7,8,6,8,6,8,9,9,9,9,7,9,-0.2,3,0,0,0,0
female,25,26,asian/pacific islander/asian-american,european/caucasian-american,1,6,religion; gsas,20,16,18,16,16,14,5,7,7,6,5,3,17.65,17.65,17.65,15.69,15.69,15.69,9,9,9,9,9,5,5,4,2,3,3,3,3,6,7,7,7,8,6,8,6,8,9,9,9,9,7,9,-0.1,3,0,0,0,0
female,25,24,asian/pacific islander/asian-american,asian/pacific islander/asian-american,1,6,religion; gsas,13.51,18.92,21.62,13.51,13.51,18.92,6,7,6,4,5,6,17.65,17.65,17.65,15.69,15.69,15.69,9,9,9,9,9,2,5,3,2,,,3,3,6,7,7,7,8,6,8,6,8,9,9,9,9,7,9,0.52,1,0,0,1,0
female,25,28,asian/pacific islander/asian-american,european/caucasian-american,1,6,religion; gsas,21.43,16.67,21.43,16.67,11.9,11.9,6,7,8,2,1,1,17.65,17.65,17.65,15.69,15.69,15.69,9,9,9,9,9,3,3,5,3,6,,3,3,6,7,7,7,8,6,8,6,8,9,9,9,9,7,9,-0.4,3,0,0,0,0
female,25,42,asian/pacific islander/asian-american,european/caucasian-american,1,6,religion; gsas,23.81,23.81,23.81,23.81,2.38,2.38,8,7,8,5,5,6,17.65,17.65,17.65,15.69,15.69,15.69,9,9,9,9,9,2,3,3,3,3,,3,3,6,7,7,7,8,6,8,6,8,9,9,9,9,7,9,0.57,3,0,0,1,0
female,25,30,asian/pacific islander/asian-american,latino/hispanic american,1,6,religion; gsas,18.6,20.93,23.26,23.26,2.33,11.63,8,6,7,6,6,3,17.65,17.65,17.65,15.69,15.69,15.69,9,9,9,9,9,3,6,7,8,,3,3,3,6,7,7,7,8,6,8,6,8,9,9,9,9,7,9,0.47,4,0,0,0,0
female,25,31,asian/pacific islander/asian-american,european/caucasian-american,1,6,religion; gsas,17.78,17.78,17.78,17.78,13.33,15.56,6,6,6,5,5,4,17.65,17.65,17.65,15.69,15.69,15.69,9,9,9,9,9,3,5,4,3,3,,3,3,6,7,7,7,8,6,8,6,8,9,9,9,9,7,9,0.32,3,0,0,0,0
female,25,29,asian/pacific islander/asian-american,asian/pacific islander/asian-american,1,6,religion; gsas,14,20,18,16,14,18,7,8,7,7,7,,17.65,17.65,17.65,15.69,15.69,15.69,9,9,9,9,9,2,8,7,3,,9,3,3,6,7,7,7,8,6,8,6,8,9,9,9,9,7,9,0.07,4,0,0,1,0
female,24,23,other,european/caucasian-american,2,1,international affairs & public health,17.02,21.28,17.02,21.28,14.89,8.51,8,8,9,6,8,5,14,18,20,18,16,14,7,8,9,9,7,7,7,7,7,7,4,6,1,4,10,8,8,4,7,5,9,6,5,10,8,10,7,3,-0.04,4,0,0,1,0
female,24,26,other,asian/pacific islander/asian-american,2,1,international affairs & public health,14.89,19.15,21.28,19.15,14.89,10.64,7,9,9,6,7,4,14,18,20,18,16,14,7,8,9,9,7,8,8,8,8,8,1,6,1,4,10,8,8,4,7,5,9,6,5,10,8,10,7,3,0.32,4,0,0,1,0
female,24,27,other,european/caucasian-american,2,1,international affairs & public health,7.5,17.5,20,22.5,12.5,20,6,8,8,6,6,3,14,18,20,18,16,14,7,8,9,9,7,7,6,7,7,7,4,6,1,4,10,8,8,4,7,5,9,6,5,10,8,10,7,3,0.66,4,0,0,0,0
female,24,26,other,european/caucasian-american,2,1,international affairs & public health,21.28,17.02,21.28,12.77,6.38,21.28,7,7,9,7,7,7,14,18,20,18,16,14,7,8,9,9,7,8,9,9,7,9,4,6,1,4,10,8,8,4,7,5,9,6,5,10,8,10,7,3,0.35,7,0,1,1,1
female,24,24,other,european/caucasian-american,2,1,international affairs & public health,20.51,5.13,23.08,12.82,17.95,20.51,3,3,4,4,4,3,14,18,20,18,16,14,7,8,9,9,7,7,8,7,6,8,3,6,1,4,10,8,8,4,7,5,9,6,5,10,8,10,7,3,0.43,4,0,0,0,0
female,24,26,other,european/caucasian-american,2,1,international affairs & public health,16.28,16.28,18.6,16.28,16.28,16.28,6,8,6,5,5,6,14,18,20,18,16,14,7,8,9,9,7,7,7,8,6,7,4,6,1,4,10,8,8,4,7,5,9,6,5,10,8,10,7,3,0.6,4,0,0,1,0
female,24,25,other,other,2,1,international affairs & public health,16.67,16.67,16.67,16.67,14.81,18.52,8,8,7,8,9,10,14,18,20,18,16,14,7,8,9,9,7,7,7,7,7,7,5,6,1,4,10,8,8,4,7,5,9,6,5,10,8,10,7,3,0.1,4,0,0,1,0
female,24,27,other,asian/pacific islander/asian-american,2,1,international affairs & public health,15.56,17.78,17.78,17.78,17.78,13.33,7,6,7,6,6,5,14,18,20,18,16,14,7,8,9,9,7,7,7,7,7,7,4,6,1,4,10,8,8,4,7,5,9,6,5,10,8,10,7,3,0.12,4,0,0,1,0
female,24,27,other,european/caucasian-american,2,1,international affairs & public health,9.52,19.05,23.81,19.05,4.76,23.81,8,4,7,6,7,5,14,18,20,18,16,14,7,8,9,9,7,7,7,7,7,7,4,6,1,4,10,8,8,4,7,5,9,6,5,10,8,10,7,3,0.59,4,0,0,1,0
female,24,28,other,european/caucasian-american,2,1,international affairs & public health,17.39,17.39,19.57,19.57,10.87,15.22,8,6,7,4,8,5,14,18,20,18,16,14,7,8,9,9,7,7,7,7,7,7,5,6,1,4,10,8,8,4,7,5,9,6,5,10,8,10,7,3,0.34,5,,0,1,0
female,24,32,other,european/caucasian-american,2,1,international affairs & public health,17.24,17.24,17.24,17.24,13.79,17.24,5,8,8,10,5,7,14,18,20,18,16,14,7,8,9,9,7,8,8,8,7,7,4,6,1,4,10,8,8,4,7,5,9,6,5,10,8,10,7,3,0.23,5,0,0,1,0
female,24,28,other,latino/hispanic american,2,1,international affairs & public health,14.71,14.71,14.71,14.71,20.59,20.59,6,6,6,5,6,8,14,18,20,18,16,14,7,8,9,9,7,7,7,7,7,7,4,6,1,4,10,8,8,4,7,5,9,6,5,10,8,10,7,3,0.11,4,0,0,1,0
female,24,23,other,european/caucasian-american,2,1,international affairs & public health,25.64,17.95,15.38,20.51,10.26,10.26,8,8,8,8,7,7,14,18,20,18,16,14,7,8,9,9,7,7,8,8,8,8,2,6,1,4,10,8,8,4,7,5,9,6,5,10,8,10,7,3,-0.02,6,0,0,1,0
female,24,26,other,european/caucasian-american,2,1,international affairs & public health,20,16,18,16,16,14,7,7,7,7,7,7,14,18,20,18,16,14,7,8,9,9,7,7,7,7,7,7,3,6,1,4,10,8,8,4,7,5,9,6,5,10,8,10,7,3,0.46,5,0,0,1,0
female,24,24,other,asian/pacific islander/asian-american,2,1,international affairs & public health,13.51,18.92,21.62,13.51,13.51,18.92,5,6,6,6,7,5,14,18,20,18,16,14,7,8,9,9,7,7,7,7,7,7,4,6,1,4,10,8,8,4,7,5,9,6,5,10,8,10,7,3,0.63,5,0,0,0,0
female,24,28,other,european/caucasian-american,2,1,international affairs & public health,21.43,16.67,21.43,16.67,11.9,11.9,4,8,8,5,4,3,14,18,20,18,16,14,7,8,9,9,7,7,7,7,7,7,4,6,1,4,10,8,8,4,7,5,9,6,5,10,8,10,7,3,0.04,4,0,0,0,0
female,24,42,other,european/caucasian-american,2,1,international affairs & public health,23.81,23.81,23.81,23.81,2.38,2.38,7,6,7,6,5,5,14,18,20,18,16,14,7,8,9,9,7,7,7,7,6,7,3,6,1,4,10,8,8,4,7,5,9,6,5,10,8,10,7,3,0.35,4,0,0,1,0
female,24,30,other,latino/hispanic american,2,1,international affairs & public health,18.6,20.93,23.26,23.26,2.33,11.63,9,5,6,6,6,9,14,18,20,18,16,14,7,8,9,9,7,10,10,10,10,10,10,6,1,4,10,8,8,4,7,5,9,6,5,10,8,10,7,3,0.43,10,1,1,1,1
female,24,31,other,european/caucasian-american,2,1,international affairs & public health,17.78,17.78,17.78,17.78,13.33,15.56,10,10,9,10,8,8,14,18,20,18,16,14,7,8,9,9,7,10,10,10,10,10,10,6,1,4,10,8,8,4,7,5,9,6,5,10,8,10,7,3,0.13,10,1,1,1,1
female,24,29,other,asian/pacific islander/asian-american,2,1,international affairs & public health,14,20,18,16,14,18,8,8,8,8,8,,14,18,20,18,16,14,7,8,9,9,7,7,7,7,7,7,7,6,1,4,10,8,8,4,7,5,9,6,5,10,8,10,7,3,0.18,5,0,0,1,0
female,23,23,asian/pacific islander/asian-american,european/caucasian-american,8,5,international affairs,17.02,21.28,17.02,21.28,14.89,8.51,6,7,7,6,7,4,15.38,19.23,17.31,19.23,9.62,19.23,7,9,7,9,7,4,5,5,5,5,5,6,8,6,9,8,8,9,5,7,4,9,9,9,9,9,10,4,0.07,4,0,0,0,0
female,23,26,asian/pacific islander/asian-american,asian/pacific islander/asian-american,8,5,international affairs,14.89,19.15,21.28,19.15,14.89,10.64,3,7,5,6,5,4,15.38,19.23,17.31,19.23,9.62,19.23,7,9,7,9,7,4,5,5,6,6,5,6,8,6,9,8,8,9,5,7,4,9,9,9,9,9,10,4,-0.36,6,0,0,0,0
female,23,27,asian/pacific islander/asian-american,european/caucasian-american,8,5,international affairs,7.5,17.5,20,22.5,12.5,20,8,8,8,8,8,7,15.38,19.23,17.31,19.23,9.62,19.23,7,9,7,9,7,3,4,5,6,6,7,6,8,6,9,8,8,9,5,7,4,9,9,9,9,9,10,4,-0.22,5,0,0,1,0
female,23,26,asian/pacific islander/asian-american,european/caucasian-american,8,5,international affairs,21.28,17.02,21.28,12.77,6.38,21.28,3,7,6,3,5,3,15.38,19.23,17.31,19.23,9.62,19.23,7,9,7,9,7,6,5,7,5,5,6,6,8,6,9,8,8,9,5,7,4,9,9,9,9,9,10,4,0.13,4,0,0,0,0
female,23,24,asian/pacific islander/asian-american,european/caucasian-american,8,5,international affairs,20.51,5.13,23.08,12.82,17.95,20.51,3,7,5,3,4,2,15.38,19.23,17.31,19.23,9.62,19.23,7,9,7,9,7,5,4,5,5,4,5,6,8,6,9,8,8,9,5,7,4,9,9,9,9,9,10,4,0.15,4,0,0,0,0
female,23,26,asian/pacific islander/asian-american,european/caucasian-american,8,5,international affairs,16.28,16.28,18.6,16.28,16.28,16.28,3,6,5,5,5,3,15.38,19.23,17.31,19.23,9.62,19.23,7,9,7,9,7,5,4,5,4,4,4,6,8,6,9,8,8,9,5,7,4,9,9,9,9,9,10,4,-0.12,4,0,0,0,0
female,23,25,asian/pacific islander/asian-american,other,8,5,international affairs,16.67,16.67,16.67,16.67,14.81,18.52,8,8,8,9,8,8,15.38,19.23,17.31,19.23,9.62,19.23,7,9,7,9,7,3,2,8,4,5,4,6,8,6,9,8,8,9,5,7,4,9,9,9,9,9,10,4,-0.24,2,0,0,0,0
female,23,27,asian/pacific islander/asian-american,asian/pacific islander/asian-american,8,5,international affairs,15.56,17.78,17.78,17.78,17.78,13.33,3,5,6,3,7,3,15.38,19.23,17.31,19.23,9.62,19.23,7,9,7,9,7,3,5,6,4,5,5,6,8,6,9,8,8,9,5,7,4,9,9,9,9,9,10,4,0.05,3,0,0,0,0
female,23,27,asian/pacific islander/asian-american,european/caucasian-american,8,5,international affairs,9.52,19.05,23.81,19.05,4.76,23.81,4,7,8,5,6,2,15.38,19.23,17.31,19.23,9.62,19.23,7,9,7,9,7,2,3,4,2,3,2,6,8,6,9,8,8,9,5,7,4,9,9,9,9,9,10,4,0,2,0,0,0,0
female,23,28,asian/pacific islander/asian-american,european/caucasian-american,8,5,international affairs,17.39,17.39,19.57,19.57,10.87,15.22,6,8,8,3,4,5,15.38,19.23,17.31,19.23,9.62,19.23,7,9,7,9,7,4,4,4,4,4,5,6,8,6,9,8,8,9,5,7,4,9,9,9,9,9,10,4,-0.45,4,0,0,0,0
female,23,32,asian/pacific islander/asian-american,european/caucasian-american,8,5,international affairs,17.24,17.24,17.24,17.24,13.79,17.24,5,6,6,5,6,5,15.38,19.23,17.31,19.23,9.62,19.23,7,9,7,9,7,4,5,5,4,3,3,6,8,6,9,8,8,9,5,7,4,9,9,9,9,9,10,4,-0.46,4,0,0,0,0
female,23,28,asian/pacific islander/asian-american,latino/hispanic american,8,5,international affairs,14.71,14.71,14.71,14.71,20.59,20.59,4,5,6,2,3,4,15.38,19.23,17.31,19.23,9.62,19.23,7,9,7,9,7,4,6,7,7,6,6,6,8,6,9,8,8,9,5,7,4,9,9,9,9,9,10,4,0.11,5,0,0,0,0
female,23,23,asian/pacific islander/asian-american,european/caucasian-american,8,5,international affairs,25.64,17.95,15.38,20.51,10.26,10.26,3,7,6,3,6,3,15.38,19.23,17.31,19.23,9.62,19.23,7,9,7,9,7,8,7,7,6,6,6,6,8,6,9,8,8,9,5,7,4,9,9,9,9,9,10,4,-0.07,6,0,0,0,0
female,23,26,asian/pacific islander/asian-american,european/caucasian-american,8,5,international affairs,20,16,18,16,16,14,3,3,5,4,4,2,15.38,19.23,17.31,19.23,9.62,19.23,7,9,7,9,7,5,5,5,5,5,5,6,8,6,9,8,8,9,5,7,4,9,9,9,9,9,10,4,-0.2,6,1,0,0,0
female,23,24,asian/pacific islander/asian-american,asian/pacific islander/asian-american,8,5,international affairs,13.51,18.92,21.62,13.51,13.51,18.92,6,9,7,3,8,4,15.38,19.23,17.31,19.23,9.62,19.23,7,9,7,9,7,8,8,8,8,8,5,6,8,6,9,8,8,9,5,7,4,9,9,9,9,9,10,4,0.02,6,0,0,1,0
female,23,28,asian/pacific islander/asian-american,european/caucasian-american,8,5,international affairs,21.43,16.67,21.43,16.67,11.9,11.9,3,4,5,2,2,2,15.38,19.23,17.31,19.23,9.62,19.23,7,9,7,9,7,6,6,8,6,6,5,6,8,6,9,8,8,9,5,7,4,9,9,9,9,9,10,4,-0.43,6,0,0,0,0
female,23,42,asian/pacific islander/asian-american,european/caucasian-american,8,5,international affairs,23.81,23.81,23.81,23.81,2.38,2.38,9,8,8,7,5,6,15.38,19.23,17.31,19.23,9.62,19.23,7,9,7,9,7,5,5,5,5,5,6,6,8,6,9,8,8,9,5,7,4,9,9,9,9,9,10,4,0.4,5,0,0,1,0
female,23,30,asian/pacific islander/asian-american,latino/hispanic american,8,5,international affairs,18.6,20.93,23.26,23.26,2.33,11.63,3,6,5,1,7,5,15.38,19.23,17.31,19.23,9.62,19.23,7,9,7,9,7,5,5,5,4,4,5,6,8,6,9,8,8,9,5,7,4,9,9,9,9,9,10,4,0.04,5,0,0,0,0
female,23,31,asian/pacific islander/asian-american,european/caucasian-american,8,5,international affairs,17.78,17.78,17.78,17.78,13.33,15.56,3,6,5,4,4,2,15.38,19.23,17.31,19.23,9.62,19.23,7,9,7,9,7,4,4,4,4,4,2,6,8,6,9,8,8,9,5,7,4,9,9,9,9,9,10,4,0.03,2,0,0,0,0
female,23,29,asian/pacific islander/asian-american,asian/pacific islander/asian-american,8,5,international affairs,14,20,18,16,14,18,6,8,8,8,8,,15.38,19.23,17.31,19.23,9.62,19.23,7,9,7,9,7,4,6,6,7,6,5,6,8,6,9,8,8,9,5,7,4,9,9,9,9,9,10,4,0.44,5,0,0,0,0
female,30,23,european/caucasian-american,european/caucasian-american,2,1,history,17.02,21.28,17.02,21.28,14.89,8.51,8,6,7,6,7,6,17.5,17.5,20,12.5,20,12.5,9,7,7,9,9,2,10,10,5,6,5,8,3,10,10,10,10,1,1,7,10,4,7,8,3,5,7,1,0.46,7,0,0,1,0
female,30,26,european/caucasian-american,asian/pacific islander/asian-american,2,1,history,14.89,19.15,21.28,19.15,14.89,10.64,5,6,6,5,6,6,17.5,17.5,20,12.5,20,12.5,9,7,7,9,9,6,6,8,6,8,5,8,3,10,10,10,10,1,1,7,10,4,7,8,3,5,7,1,0.49,8,0,1,1,1
female,30,27,european/caucasian-american,european/caucasian-american,2,1,history,7.5,17.5,20,22.5,12.5,20,8,7,7,6,7,5,17.5,17.5,20,12.5,20,12.5,9,7,7,9,9,1,6,6,6,7,2,8,3,10,10,10,10,1,1,7,10,4,7,8,3,5,7,1,0.31,3,0,0,1,0
female,30,26,european/caucasian-american,european/caucasian-american,2,1,history,21.28,17.02,21.28,12.77,6.38,21.28,9,6,7,5,6,7,17.5,17.5,20,12.5,20,12.5,9,7,7,9,9,9,9,9,8,9,8,8,3,10,10,10,10,1,1,7,10,4,7,8,3,5,7,1,0.18,6,0,1,1,1
female,30,24,european/caucasian-american,european/caucasian-american,2,1,history,20.51,5.13,23.08,12.82,17.95,20.51,4,4,6,6,6,5,17.5,17.5,20,12.5,20,12.5,9,7,7,9,9,4,9,9,4,9,4,8,3,10,10,10,10,1,1,7,10,4,7,8,3,5,7,1,0.42,6,0,1,0,0
female,30,26,european/caucasian-american,european/caucasian-american,2,1,history,16.28,16.28,18.6,16.28,16.28,16.28,6,6,6,6,5,5,17.5,17.5,20,12.5,20,12.5,9,7,7,9,9,9,10,10,10,9,10,8,3,10,10,10,10,1,1,7,10,4,7,8,3,5,7,1,0.6,9,0,1,1,1
female,30,25,european/caucasian-american,other,2,1,history,16.67,16.67,16.67,16.67,14.81,18.52,8,6,7,6,7,2,17.5,17.5,20,12.5,20,12.5,9,7,7,9,9,2,10,8,10,8,7,8,3,10,10,10,10,1,1,7,10,4,7,8,3,5,7,1,0.23,8,0,0,0,0
female,30,27,european/caucasian-american,asian/pacific islander/asian-american,2,1,history,15.56,17.78,17.78,17.78,17.78,13.33,8,6,7,7,8,3,17.5,17.5,20,12.5,20,12.5,9,7,7,9,9,5,10,9,6,9,2,8,3,10,10,10,10,1,1,7,10,4,7,8,3,5,7,1,0.29,8,0,1,1,1
female,30,27,european/caucasian-american,european/caucasian-american,2,1,history,9.52,19.05,23.81,19.05,4.76,23.81,10,7,9,8,6,7,17.5,17.5,20,12.5,20,12.5,9,7,7,9,9,2,9,9,9,2,2,8,3,10,10,10,10,1,1,7,10,4,7,8,3,5,7,1,0.47,3,0,0,1,0
female,30,28,european/caucasian-american,european/caucasian-american,2,1,history,17.39,17.39,19.57,19.57,10.87,15.22,9,7,8,7,5,8,17.5,17.5,20,12.5,20,12.5,9,7,7,9,9,2,10,10,5,10,10,8,3,10,10,10,10,1,1,7,10,4,7,8,3,5,7,1,0.29,9,0,0,1,0
female,30,32,european/caucasian-american,european/caucasian-american,2,1,history,17.24,17.24,17.24,17.24,13.79,17.24,8,5,5,5,5,5,17.5,17.5,20,12.5,20,12.5,9,7,7,9,9,3,10,10,4,10,2,8,3,10,10,10,10,1,1,7,10,4,7,8,3,5,7,1,0.38,6,0,0,1,0
